player_id,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
66736,ES1,0.5,0.5,0.0,0.5,822.5
66783,NL1,1.3333333333333333,0.0,2.0,0.6666666666666666,798.0
66784,BE1,0.0,1.0,0.0,0.0,129.0
66788,TR1,0.0,0.0,0.0,0.0,45.5
66791,TR1,4.0,0.0,1.0,2.0,986.0
66923,GB1,2.0,0.0,0.0,0.0,362.0
66926,FR1,0.0,0.0,0.0,0.0,72.0
66934,GB1,3.0,0.0,0.25,0.25,1192.25
66942,SC1,2.5,0.0,1.5,2.0,2381.5
66953,TR1,3.0,0.0,0.0,0.0,1240.0
66959,NL1,1.0,0.0,0.0,0.0,260.0
66960,GR1,6.0,0.0,1.0,0.0,630.0
66980,SC1,5.5,0.0,0.5,1.0,1455.0
66994,GB1,0.0,0.0,0.0,0.0,32.0
67063,GB1,0.5,0.0,4.75,3.0,1316.0
67064,RU1,1.5,0.0,2.5,0.0,957.0
67066,GR1,9.0,0.6666666666666666,0.0,2.6666666666666665,1741.6666666666667
67067,GR1,6.333333333333333,0.0,0.0,0.3333333333333333,1427.3333333333333
67069,GR1,1.0,0.0,0.0,0.0,343.0
67071,GR1,5.0,0.0,0.25,0.25,1774.75
67072,GR1,0.0,0.0,0.0,0.0,21.0
67074,GR1,4.333333333333333,0.0,0.0,0.3333333333333333,875.3333333333334
67078,GR1,3.25,0.0,3.5,2.5,1303.75
67080,ES1,8.0,0.5,1.25,1.5,2511.25
67082,ES1,1.0,0.0,0.75,1.0,567.25
67084,IT1,2.0,0.0,2.0,1.0,1398.0
67089,ES1,5.333333333333333,0.0,1.0,0.3333333333333333,1118.6666666666667
67090,ES1,5.666666666666667,0.0,0.0,0.0,1204.0
67202,GB1,0.0,0.0,0.0,0.0,81.0
67211,GB1,0.0,0.0,0.0,0.0,30.0
67220,NL1,0.5,0.0,3.5,0.75,1205.25
67221,SC1,0.3333333333333333,0.0,2.6666666666666665,0.0,518.6666666666666
67235,GR1,1.0,0.5,0.0,1.0,730.0
67245,NL1,2.0,0.25,0.0,0.25,1232.75
67252,GB1,7.0,0.0,0.5,0.0,1997.5
67274,SC1,4.75,0.25,0.5,0.75,1916.0
67283,GB1,0.0,0.0,0.0,0.0,413.5
67303,SC1,1.0,0.0,1.0,0.0,900.0
67322,GB1,2.0,0.0,3.0,2.0,1494.0
67339,GB1,0.0,0.0,0.0,0.0,959.0
67341,SC1,3.25,0.0,2.5,3.25,1473.25
67346,GB1,0.0,0.0,0.0,0.0,90.0
67355,GB1,4.666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2174.0
67369,GB1,2.0,0.0,0.0,1.0,389.0
67371,SC1,0.0,0.0,1.0,0.0,435.0
67375,SC1,0.0,0.0,3.0,1.0,378.0
67411,SC1,0.0,0.0,0.0,1.0,428.0
67416,GB1,1.5,0.0,0.0,0.0,552.0
67420,GB1,4.666666666666667,0.3333333333333333,1.3333333333333333,1.0,2574.6666666666665
67421,GB1,3.0,0.0,1.5,0.5,1371.0
67542,GR1,1.5,0.0,0.0,0.0,388.0
67544,GR1,3.5,0.0,3.0,3.0,982.5
67546,ES1,7.0,1.0,2.0,1.0,2616.5
67548,ES1,5.25,0.0,2.0,2.75,1274.25
67556,IT1,4.0,0.0,3.6666666666666665,3.0,1682.3333333333333
67566,TR1,0.5,0.0,0.5,0.0,97.0
67570,TR1,2.25,0.0,1.75,0.75,487.25
67576,TR1,1.0,0.0,0.0,0.0,212.0
67583,TR1,0.25,0.0,0.0,0.0,357.0
67638,TR1,0.75,0.0,1.25,0.5,411.5
67639,IT1,1.0,0.0,2.0,1.0,525.5
67648,BE1,2.0,0.0,6.0,2.0,848.0
67655,TR1,3.5,0.0,1.0,0.5,1350.5
67685,L1,3.0,0.0,2.0,1.75,835.5
67704,GR1,2.6666666666666665,0.0,0.0,0.0,1684.0
67715,NL1,6.0,0.0,2.0,0.0,1365.0
67721,RU1,4.5,0.0,0.0,0.5,769.0
67797,TR1,2.0,0.0,0.0,0.0,1471.5
67804,PO1,5.75,0.0,1.5,1.25,1194.5
67808,ES1,0.5,0.0,1.0,0.0,900.0
67815,PO1,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,1329.6666666666667
67823,ES1,9.0,0.0,0.0,0.0,1238.0
67831,GR1,4.0,0.0,0.5,0.0,1201.75
67832,DK1,0.0,0.0,0.0,0.0,248.0
67836,GR1,1.6,0.0,1.0,0.2,314.6
67839,TR1,2.0,0.0,1.0,0.0,907.0
67850,NL1,4.0,0.5,2.0,3.0,940.0
67855,TR1,5.666666666666667,0.0,0.3333333333333333,0.0,1848.3333333333333
67856,RU1,5.0,0.0,4.0,3.0,939.0
67864,IT1,7.333333333333333,0.3333333333333333,0.0,0.3333333333333333,1031.6666666666667
67866,ES1,3.0,0.0,0.5,0.5,1754.5
67869,L1,1.0,0.0,0.6666666666666666,1.6666666666666667,794.0
67886,PO1,2.0,0.0,0.0,1.0,2700.0
67917,RU1,5.666666666666667,0.0,0.3333333333333333,0.6666666666666666,1407.0
67920,FR1,0.0,0.0,0.0,2.0,518.0
67925,PO1,1.0,0.25,0.0,0.0,1897.5
67955,GR1,1.0,0.0,1.75,1.0,554.0
67967,GR1,3.0,0.0,0.0,1.0,1198.0
68004,TR1,3.5,0.0,0.5,0.5,1303.5
68030,BE1,0.0,0.0,0.0,0.0,1170.0
68033,GR1,1.3333333333333333,0.0,5.333333333333333,2.3333333333333335,1348.0
68162,SC1,1.6666666666666667,0.0,4.666666666666667,6.0,1411.6666666666667
68183,GB1,5.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1341.6666666666667
68203,DK1,1.0,0.0,1.0,0.0,425.0
68205,BE1,0.0,0.0,0.0,0.0,86.0
68211,TR1,2.6666666666666665,0.0,1.0,3.0,1111.0
68275,PO1,6.0,0.0,0.0,1.0,1691.0
68283,FR1,0.0,0.0,0.0,0.0,22.0
68290,FR1,6.5,0.25,10.0,6.25,1319.75
68306,IT1,1.25,0.0,2.25,0.25,936.25
68315,SC1,8.0,0.0,0.0,1.0,1603.0
68321,SC1,0.5,0.0,2.25,3.0,1005.0
68331,SC1,1.3333333333333333,0.0,4.0,2.3333333333333335,1434.6666666666667
68335,SC1,2.0,0.0,11.0,3.0,2449.0
68390,GB1,1.25,0.0,0.5,0.75,1421.5
68405,GR1,6.0,0.0,1.0,0.0,1346.0
68410,GR1,0.0,0.0,0.0,0.0,1800.0
68418,GR1,2.0,0.0,0.0,0.0,461.0
68441,GR1,2.5,0.0,0.0,0.25,743.5
68442,PO1,2.0,0.0,0.0,0.0,1560.0
68443,TR1,11.0,0.0,3.0,1.0,2211.0
68523,TR1,2.25,0.0,0.5,0.0,679.25
68560,PO1,0.0,0.0,0.0,0.0,360.0
68645,GR1,3.0,0.0,0.0,1.0,1669.0
68711,GR1,1.0,0.0,0.0,0.0,7.0
68718,FR1,0.0,0.5,2.0,0.0,953.0
68746,GR1,1.0,0.0,0.0,0.5,107.5
68778,UKR1,3.0,0.0,6.0,2.5,1060.25
68803,TR1,9.0,0.0,1.0,0.0,2572.0
68815,L1,3.0,0.0,1.0,0.0,777.5
68821,PO1,0.0,0.0,0.0,0.0,3.0
68826,DK1,4.0,0.0,2.0,2.0,1250.0
68833,TR1,3.5,0.0,0.5,0.0,1333.25
68847,DK1,1.0,0.0,0.0,0.0,1925.6666666666667
68863,TR1,2.0,0.0,18.0,6.5,1882.5
68864,IT1,4.666666666666667,0.0,0.0,2.0,946.6666666666666
68868,FR1,4.0,0.5,1.0,0.0,1828.5
68902,BE1,1.0,0.0,0.0,0.3333333333333333,831.6666666666666
68915,UKR1,2.0,0.0,0.0,1.0,1379.0
68947,SC1,1.0,0.0,0.0,0.0,294.0
68948,DK1,0.6666666666666666,0.0,1.6666666666666667,0.6666666666666666,668.3333333333334
68973,DK1,4.666666666666667,0.0,1.6666666666666667,1.3333333333333333,1659.6666666666667
68976,DK1,1.25,0.0,0.25,0.0,831.75
68977,DK1,0.0,0.0,0.0,0.0,117.0
68978,RU1,2.0,0.0,0.5,0.5,677.5
68980,DK1,0.0,0.0,0.0,0.0,1710.0
68983,DK1,1.5,0.0,0.5,1.0,969.25
69001,GB1,0.0,0.0,0.0,0.0,23.0
69004,GR1,2.0,0.0,0.0,0.0,185.0
69005,TR1,5.5,0.0,0.5,0.0,1753.0
69006,FR1,3.0,0.0,1.5,2.5,795.5
69011,RU1,2.5,0.0,0.0,0.5,1156.0
69014,TR1,5.5,0.0,0.75,0.25,1736.0
69015,UKR1,0.0,0.0,4.0,1.0,513.0
69059,DK1,3.0,0.0,1.0,0.5,1095.5
69101,FR1,2.0,0.5,7.0,3.5,1400.5
69110,BE1,0.0,0.0,1.0,0.0,185.0
69132,DK1,1.6666666666666667,0.0,0.0,2.0,823.0
69246,TR1,1.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,753.3333333333334
69306,DK1,0.3333333333333333,0.3333333333333333,0.0,0.0,1793.3333333333333
69352,RU1,0.0,0.0,0.0,0.0,241.0
69374,TR1,1.0,0.0,2.0,2.0,532.0
69382,GR1,8.0,0.5,2.5,2.0,1592.5
69396,L1,1.0,0.0,0.5,0.0,447.0
69401,BE1,0.5,0.0,1.5,1.0,479.5
69412,SC1,5.0,0.0,1.0,5.333333333333333,1295.6666666666667
69429,SC1,6.0,0.5,2.0,0.5,1811.5
69435,SC1,6.0,0.0,0.75,0.25,1328.5
69436,FR1,4.0,0.25,0.75,0.5,1378.5
69441,PO1,1.0,0.0,0.0,0.0,903.0
69445,TR1,2.0,0.0,0.0,1.5,694.0
69458,PO1,12.0,0.0,0.0,0.0,2265.0
69511,DK1,1.75,0.0,7.75,1.5,1463.75
69514,DK1,2.6666666666666665,0.3333333333333333,1.0,1.0,2237.3333333333335
69576,GR1,1.0,0.0,0.0,0.3333333333333333,198.33333333333334
69578,DK1,4.0,0.0,0.0,2.0,1257.0
69581,UKR1,3.0,0.0,0.0,0.0,990.0
69609,GR1,4.0,0.0,1.0,0.0,1331.0
69611,ES1,0.0,0.0,0.0,0.0,169.0
69633,GB1,1.6666666666666667,0.0,1.0,4.333333333333333,1295.6666666666667
69634,NL1,0.0,0.0,0.0,1.0,506.0
69636,DK1,0.0,0.0,0.0,0.0,262.0
69642,DK1,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,1226.6666666666667
69643,DK1,1.0,0.0,0.0,0.0,540.0
69646,TR1,1.0,1.0,1.0,0.0,2376.0
69651,GR1,0.6666666666666666,0.0,3.6666666666666665,0.6666666666666666,1033.6666666666667
69653,GB1,0.0,0.0,3.0,3.0,1571.0
69660,ES1,1.0,0.0,0.3333333333333333,0.0,452.6666666666667
69683,RU1,3.0,0.0,0.6666666666666666,1.6666666666666667,681.3333333333334
69751,ES1,7.333333333333333,0.0,1.6666666666666667,6.333333333333333,1824.3333333333333
69801,GR1,1.0,0.5,5.0,1.5,1017.5
69816,TR1,2.0,0.0,0.0,0.0,1350.0
69819,PO1,1.0,0.0,2.0,0.0,456.0
69838,GR1,2.5,0.0,4.5,2.5,1115.75
69905,DK1,0.8,0.2,0.8,1.4,622.2
69906,DK1,4.0,0.0,1.0,3.0,1892.0
69913,RU1,1.0,0.0,0.0,0.0,771.0
69934,DK1,4.5,0.0,5.0,1.0,1400.0
69978,TR1,1.0,0.0,1.0,0.0,253.0
70074,RU1,1.25,0.0,0.0,0.25,1529.0
70097,RU1,2.0,0.0,0.5,0.0,905.0
70114,RU1,3.0,0.0,5.2,2.6,1296.2
70131,TR1,3.5,0.25,0.25,1.0,2095.75
70132,GR1,3.3333333333333335,0.0,4.333333333333333,3.3333333333333335,1510.0
70164,GR1,1.0,0.0,0.0,0.0,1687.5
70170,BE1,1.0,0.0,1.0,0.5,1207.0
70176,TR1,3.0,0.0,4.5,1.0,1521.5
70203,IT1,2.0,1.0,1.0,1.0,635.0
70209,TR1,2.0,0.5,0.0,1.0,1125.5
70211,RU1,3.25,0.0,1.0,1.0,665.5
70212,RU1,1.75,0.25,1.0,0.0,1005.0
70220,RU1,1.0,0.0,0.0,0.0,908.3333333333334
70229,RU1,3.0,0.0,0.0,1.0,1426.0
70243,L1,1.75,0.0,1.25,1.25,1270.0
70245,ES1,5.0,0.0,1.0,1.0,2091.0
70280,NL1,3.0,0.0,13.0,2.0,2397.0
70285,L1,1.0,0.0,0.75,1.0,1107.0
70295,RU1,0.0,0.0,2.3333333333333335,0.6666666666666666,605.0
70305,BE1,0.0,0.0,0.0,0.0,19.0
70359,PO1,5.0,0.75,0.25,3.75,1527.75
70364,RU1,0.0,0.0,0.0,0.0,72.0
70411,IT1,0.75,0.25,2.0,4.75,2003.5
70412,TR1,6.0,0.0,1.0,1.0,2096.0
70484,TR1,5.0,0.0,3.0,3.0,1816.0
70544,DK1,2.0,0.0,1.0,3.5,1460.0
70554,DK1,2.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,584.0
70567,DK1,0.5,0.25,1.75,0.5,546.75
70592,SC1,2.0,0.0,1.0,1.0,1125.0
70627,DK1,0.0,0.0,0.0,0.0,119.0
70645,BE1,0.0,0.0,0.0,0.0,29.0
70689,IT1,0.0,0.0,4.0,6.0,2021.0
70724,PO1,1.0,0.0,0.0,0.3333333333333333,482.0
70754,UKR1,1.0,0.0,2.5,1.25,507.5
70767,ES1,1.0,0.0,0.0,0.0,151.0
70778,BE1,0.0,0.0,2.0,0.0,833.0
70784,PO1,0.0,0.0,0.0,0.0,105.0
70789,IT1,1.0,0.0,0.0,0.0,146.0
70835,SC1,1.0,0.0,1.0,0.0,486.0
70869,RU1,3.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,1371.6666666666667
70870,BE1,2.0,0.0,0.0,2.0,1688.0
70879,SC1,6.0,0.0,0.5,1.25,1676.0
70890,ES1,3.0,0.0,0.0,0.0,354.0
70898,ES1,1.3333333333333333,0.0,0.0,0.3333333333333333,668.6666666666666
70919,UKR1,0.0,0.0,0.0,0.0,360.0
70923,UKR1,1.0,0.0,0.0,0.0,1523.0
70934,ES1,2.5,0.0,3.5,2.0,1310.75
70942,GR1,1.0,0.0,0.0,1.0,165.0
70946,ES1,1.0,0.0,0.0,1.0,469.0
70950,GB1,3.0,0.0,1.0,0.0,2104.5
71002,GR1,1.0,0.0,1.0,0.0,362.0
71019,IT1,2.25,0.0,0.0,0.0,1041.0
71020,GB1,0.0,0.0,0.0,0.5,110.5
71026,GR1,1.0,0.0,0.0,0.0,197.0
71082,NL1,2.25,0.0,0.0,0.75,1069.5
71084,NL1,0.0,0.0,0.0,0.0,12.0
71085,NL1,1.5,0.0,1.0,0.5,654.0
71096,GB1,1.0,0.0,1.0,2.0,608.0
71099,NL1,0.3333333333333333,0.0,2.0,3.3333333333333335,1360.3333333333333
71103,NL1,0.0,0.0,0.0,0.0,99.0
71105,NL1,1.0,0.0,1.0,1.0,687.0
71107,GB1,0.0,0.0,0.0,0.0,60.5
71130,SC1,0.5,0.0,0.0,0.0,1779.5
71204,ES1,2.0,0.0,0.0,0.0,1300.0
71206,ES1,1.0,0.0,0.0,0.0,1170.0
71226,SC1,0.0,0.0,0.0,0.0,9.0
71271,GB1,0.5,0.0,0.0,0.0,571.5
71273,ES1,4.0,0.0,6.0,1.0,1810.0
71292,TR1,4.0,0.0,1.0,2.0,1786.0
71302,IT1,0.0,0.0,0.0,1.0,375.0
71394,ES1,4.5,0.0,5.0,3.5,1544.5
71420,PO1,7.75,0.25,1.0,3.25,2191.25
71440,SC1,0.0,0.0,0.0,0.0,436.0
71442,SC1,0.0,0.0,0.0,0.0,125.0
71503,SC1,0.0,0.0,0.0,1.0,309.0
71548,ES1,5.25,0.0,0.5,0.75,1906.25
71559,ES1,5.25,0.25,1.25,0.0,1255.75
71570,ES1,0.0,0.0,0.0,0.0,334.0
71571,ES1,2.5,0.0,0.0,0.25,772.5
71579,ES1,2.6666666666666665,0.0,1.0,0.3333333333333333,920.3333333333334
71601,ES1,2.0,0.0,0.0,0.0,1141.0
71662,TR1,3.0,0.0,2.0,0.0,656.0
71671,ES1,2.25,0.0,4.0,0.5,1375.75
71701,DK1,2.25,0.25,0.25,0.25,601.0
71725,UKR1,1.0,0.0,0.0,0.0,989.0
71787,BE1,3.5,0.0,0.0,1.0,868.0
71801,ES1,0.0,0.0,0.0,0.0,202.33333333333334
71830,PO1,4.333333333333333,0.0,1.3333333333333333,0.3333333333333333,1348.3333333333333
71835,ES1,1.0,0.0,0.0,0.0,600.0
71840,ES1,3.0,0.0,0.5,0.5,720.5
71884,RU1,1.0,0.0,0.5,0.5,289.0
71904,ES1,7.5,0.25,0.75,0.5,1593.0
71905,ES1,2.0,0.0,1.5,0.0,817.25
71918,ES1,4.5,0.0,1.5,3.5,2338.0
71981,GR1,3.6666666666666665,0.0,0.3333333333333333,1.3333333333333333,1273.6666666666667
72047,ES1,5.75,0.25,10.0,5.5,2302.5
72087,ES1,4.0,0.0,0.0,0.0,2700.0
72120,TR1,0.0,0.0,0.0,0.0,90.0
72121,FR1,6.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2269.3333333333335
72128,TR1,1.0,0.0,0.0,0.0,181.0
72164,RU1,2.5,0.0,0.5,0.0,611.5
72165,RU1,0.0,0.0,0.0,0.0,664.0
72166,RU1,0.0,0.0,0.0,0.0,127.0
72171,RU1,2.5,0.0,1.25,1.5,688.5
72175,RU1,1.0,0.0,0.0,0.0,218.0
72189,ES1,2.6666666666666665,0.0,1.0,0.6666666666666666,1649.3333333333333
72193,GR1,3.3333333333333335,0.0,1.0,0.3333333333333333,1103.6666666666667
72195,GR1,3.0,0.0,0.3333333333333333,0.3333333333333333,1259.3333333333333
72201,ES1,0.0,0.0,0.0,0.0,77.0
72203,L1,0.0,0.0,0.0,0.0,1181.0
72218,GR1,2.6666666666666665,0.0,0.6666666666666666,1.0,708.3333333333334
72237,TR1,2.75,0.0,1.75,0.25,734.5
72274,IT1,0.25,0.0,0.0,0.0,244.25
72283,PO1,1.0,0.0,0.0,0.5,1321.0
72310,ES1,3.5,0.25,0.0,0.0,1157.75
72315,ES1,5.0,0.0,0.25,0.75,1140.0
72319,ES1,0.0,0.0,0.0,0.0,131.0
72402,DK1,1.5,0.0,1.75,1.5,715.0
72415,ES1,0.0,0.0,0.0,0.0,180.0
72422,TR1,3.0,0.0,0.0,0.0,2228.0
72441,IT1,6.0,0.0,1.0,0.5,1586.25
72457,DK1,1.3333333333333333,0.0,3.0,2.6666666666666665,1775.3333333333333
72458,RU1,4.25,0.0,2.0,1.75,405.75
72462,NL1,0.0,0.0,2.0,4.0,1088.5
72471,IT1,1.0,0.0,0.0,0.0,1139.0
72476,GB1,1.5,0.25,0.0,0.0,1908.0
72479,ES1,4.0,0.0,0.5,0.0,384.5
72482,RU1,2.0,0.0,2.0,0.0,841.0
72486,PO1,2.5,0.0,0.0,0.0,419.0
72490,GR1,2.75,0.0,0.5,0.5,1062.5
72496,RU1,2.75,0.0,0.5,1.25,956.75
72505,NL1,4.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1816.3333333333333
72518,SC1,1.5,0.0,2.0,0.5,521.5
72519,L1,1.6666666666666667,0.3333333333333333,3.3333333333333335,1.0,1626.6666666666667
72522,NL1,2.5,0.0,18.0,7.0,1785.0
72567,BE1,1.0,1.0,3.0,1.0,773.0
72578,FR1,0.0,0.0,0.0,0.0,357.3333333333333
72587,IT1,2.0,0.0,0.0,0.0,361.0
72638,L1,1.0,0.0,0.0,1.0,125.0
72643,TR1,2.0,0.0,1.0,2.0,721.0
72648,GR1,4.0,0.0,0.0,1.0,262.0
72651,GR1,1.0,0.0,0.0,1.0,578.0
72687,TR1,0.0,0.0,0.0,0.0,3.0
72734,BE1,0.0,0.0,0.0,0.0,16.0
72736,BE1,2.0,0.3333333333333333,0.0,1.3333333333333333,380.3333333333333
72740,SC1,4.0,1.0,0.0,3.0,1251.0
72768,PO1,2.0,0.0,0.0,0.0,43.0
72771,PO1,0.0,0.0,0.0,0.0,141.5
72772,TR1,3.0,0.0,1.3333333333333333,3.0,1100.6666666666667
72776,PO1,1.0,0.0,0.0,0.0,400.0
72779,ES1,6.666666666666667,0.0,1.3333333333333333,2.0,1355.0
72792,L1,3.25,0.0,0.75,2.25,1129.25
72798,DK1,1.0,0.0,0.5,0.5,302.5
72799,NL1,0.0,0.0,0.0,0.0,318.0
72829,BE1,0.0,0.0,0.0,0.0,10.0
72834,PO1,1.5,0.0,0.0,0.0,324.0
72835,PO1,4.5,0.0,1.0,0.0,1973.0
72836,DK1,1.0,0.0,0.3333333333333333,0.0,337.0
72855,PO1,3.5,0.0,0.25,1.5,1181.25
72857,PO1,1.0,0.0,0.0,0.0,587.0
72860,PO1,0.0,0.0,0.0,0.0,45.0
72873,RU1,3.5,0.0,1.0,0.0,621.0
72883,ES1,0.0,0.0,0.0,0.0,90.0
72896,PO1,1.0,0.0,0.0,0.0,198.0
72899,UKR1,1.0,0.0,0.0,1.0,342.0
72934,GR1,5.0,0.0,6.0,9.0,2476.0
72935,ES1,1.3333333333333333,0.0,0.0,0.0,936.6666666666666
72939,PO1,4.0,1.0,2.0,0.0,1917.0
72943,DK1,2.3333333333333335,0.0,1.0,1.3333333333333333,1376.3333333333333
72989,SC1,1.0,0.0,1.0,1.0,585.5
73013,L1,2.5,0.0,4.25,1.0,1162.5
73048,IT1,3.0,0.0,0.0,1.0,1024.0
73067,GB1,10.0,0.0,0.0,2.0,2806.0
73070,BE1,4.0,0.0,1.0,3.0,686.0
73076,ES1,1.0,0.0,0.0,0.0,346.0
73083,IT1,0.5,0.0,0.0,0.0,171.5
73090,IT1,1.0,0.0,0.0,0.0,1936.0
73092,FR1,2.3333333333333335,0.0,0.3333333333333333,0.0,890.3333333333334
73094,UKR1,5.0,0.0,1.0,0.0,1530.0
73096,PO1,0.0,0.0,0.0,0.0,43.0
73097,GR1,3.0,0.5,0.5,1.0,634.25
73120,FR1,2.0,0.0,1.0,0.0,1356.0
73137,UKR1,0.0,0.0,0.0,0.0,71.0
73138,BE1,3.0,0.0,0.0,0.0,700.5
73161,GR1,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,1790.6666666666667
73180,ES1,4.666666666666667,0.0,1.3333333333333333,0.3333333333333333,1502.3333333333333
73185,ES1,2.25,0.0,5.75,3.0,1807.25
73222,ES1,0.0,0.0,0.0,0.0,13.0
73244,ES1,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,752.3333333333334
73250,ES1,3.75,0.0,0.0,1.5,1489.5
73254,NL1,4.5,0.0,0.5,0.5,1098.0
73257,ES1,1.0,0.0,0.0,0.0,185.0
73269,GR1,2.4,0.0,1.4,1.4,1186.4
73314,ES1,4.666666666666667,0.0,0.3333333333333333,1.6666666666666667,1029.0
73319,ES1,4.0,0.0,0.3333333333333333,1.0,1246.0
73321,PO1,0.0,0.0,0.0,0.0,2.0
73323,SC1,0.0,0.0,2.0,0.0,168.0
73333,TR1,2.0,0.0,1.0,1.0,1264.0
73335,RU1,2.0,0.0,0.0,0.0,709.0
73373,DK1,5.0,0.0,0.0,3.0,1375.5
73396,IT1,0.75,0.0,0.0,0.25,1586.75
73408,IT1,0.0,0.0,0.0,0.0,98.0
73417,DK1,0.25,0.0,0.0,0.0,1395.0
73427,PO1,0.0,0.0,0.0,0.0,270.0
73457,TR1,3.0,0.0,14.0,4.0,2483.0
73458,FR1,2.0,0.0,0.0,0.0,609.0
73480,TR1,1.75,0.0,3.25,1.0,1219.0
73484,GB1,2.0,0.0,0.6666666666666666,0.6666666666666666,1014.0
73491,GB1,1.0,0.0,0.0,0.0,322.0
73504,DK1,5.0,0.0,1.0,0.0,2015.0
73517,ES1,0.0,0.0,0.0,0.0,1080.0
73522,GB1,0.5,0.0,0.0,0.0,326.5
73547,GB1,5.5,0.0,0.5,0.0,1562.5
73564,GB1,0.3333333333333333,0.0,0.0,0.3333333333333333,900.0
73569,TR1,0.0,0.0,0.0,0.0,26.0
73582,SC1,0.0,0.0,0.0,0.0,630.0
73623,TR1,3.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,716.3333333333334
73627,TR1,1.0,0.0,0.0,0.25,1604.5
73636,ES1,5.0,0.0,1.75,0.75,1054.0
73658,GR1,2.0,0.0,0.0,0.0,239.0
73662,DK1,4.5,0.0,3.0,1.0,1511.0
73668,NL1,0.0,0.0,0.0,2.0,272.0
73681,RU1,2.5,0.0,2.0,1.0,1124.5
73691,RU1,1.0,0.0,1.3333333333333333,0.3333333333333333,923.0
73700,GR1,3.0,0.0,4.0,8.0,1663.0
73704,BE1,1.0,0.0,3.0,0.0,819.0
73720,SC1,2.0,1.0,0.0,0.0,454.0
73725,GR1,1.25,0.0,0.0,0.25,349.5
73731,TR1,2.25,0.25,0.0,0.0,1836.5
73733,RU1,3.0,0.0,0.0,1.0,1945.0
73734,TR1,2.0,0.0,1.0,0.0,1331.0
73735,GR1,1.0,0.0,0.0,0.0,892.0
73738,PO1,0.0,0.0,0.0,0.0,4.0
73741,TR1,4.75,0.5,2.0,0.75,1461.25
73769,UKR1,0.0,0.0,0.5,1.5,348.5
73782,ES1,2.0,0.0,2.0,0.5,676.0
73783,RU1,0.5,0.0,2.25,1.75,939.5
73786,IT1,1.4,0.0,0.2,0.8,527.6
73794,IT1,1.25,0.0,8.25,4.5,1674.25
73798,GR1,0.0,0.0,0.0,0.0,454.0
73846,TR1,2.0,0.0,3.0,1.0,881.0
73852,PO1,0.3333333333333333,0.0,1.6666666666666667,1.0,355.6666666666667
73854,RU1,2.5,0.0,1.0,1.5,838.0
73858,ES1,1.0,0.0,0.0,0.0,54.0
73908,TR1,0.0,0.0,0.0,0.0,5.0
73912,BE1,1.0,0.0,1.0,0.0,599.0
73926,IT1,6.5,0.0,2.5,3.75,1715.0
73943,IT1,3.5,0.0,0.5,0.0,1140.0
73951,RU1,1.0,0.0,2.0,0.0,780.6666666666666
73960,PO1,0.0,0.0,0.0,0.0,60.0
73980,BE1,1.0,0.0,0.0,2.0,360.0
73998,RU1,1.0,0.0,1.0,1.0,812.0
74011,BE1,0.0,0.0,0.0,0.0,10.0
74040,TR1,1.0,0.0,0.0,0.0,95.0
74081,RU1,7.5,0.0,1.25,1.25,1892.25
74088,GB1,2.0,0.0,0.0,0.0,990.0
74089,UKR1,2.0,0.0,0.6,0.4,786.6
74124,SC1,1.5,0.0,0.0,1.0,1358.5
74196,PO1,3.0,0.0,1.0,0.0,670.0
74200,PO1,4.0,2.0,1.0,0.0,1695.0
74223,DK1,1.0,0.0,0.0,1.0,178.0
74228,ES1,3.5,0.0,0.0,0.5,1077.0
74229,ES1,4.75,0.0,0.5,2.5,2139.75
74230,GB1,2.0,0.0,2.0,3.0,934.5
74232,ES1,3.0,0.0,0.0,0.0,1155.0
74253,IT1,0.0,0.0,0.0,0.0,34.0
74288,TR1,4.0,0.0,0.0,1.0,715.0
74294,ES1,5.75,0.0,1.0,0.25,1488.25
74295,L1,2.5,0.0,0.0,0.75,1018.25
74297,FR1,2.0,0.0,4.0,3.0,1531.5
74300,GB1,3.75,0.25,0.5,0.25,1115.5
74302,RU1,3.0,0.0,0.0,1.0,392.0
74306,GR1,3.0,0.0,5.0,1.0,1911.0
74314,PO1,8.333333333333334,0.0,0.6666666666666666,2.0,1959.3333333333333
74418,PO1,4.0,0.0,4.0,1.0,1574.0
74444,PO1,0.0,0.0,0.0,0.0,74.0
74448,IT1,4.5,0.0,0.0,0.0,1274.0
74537,SC1,0.0,0.0,0.0,0.0,213.0
74544,BE1,5.666666666666667,0.0,1.6666666666666667,0.3333333333333333,1332.6666666666667
74550,PO1,2.75,0.0,0.0,3.25,1078.5
74557,GR1,4.0,0.0,0.0,0.0,857.0
