yellow_cards,red_cards,goals,assists,minutes_played,league_id_DK1,league_id_ES1,league_id_FR1,league_id_GB1,league_id_GR1,league_id_IT1,league_id_L1,league_id_NL1,league_id_PO1,league_id_RU1,league_id_SC1,league_id_TR1,league_id_UKR1,position_Defender,position_Midfield,foot_left,foot_right,age_distr_20-25,age_distr_25-30,age_distr_30>,to_exp_months_6-12,to_exp_months_12-24,to_exp_months_24>,height_distr_170-180,height_distr_180-190,height_distr_190>
0.07707175091894114,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,0.24107118857557305,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.9634514648012447,-0.3094042797829574,-0.6012150797694159,1.6039382662763284,0.3074443009466157,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,0.8324138249891762,0.283308623720782,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1.4699541584482751,-0.3094042797829574,3.8747291850251355,0.8324138249891762,1.6318895887142386,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0.20369742433069876,1.1368332250554694,4.745051680957409,1.0252949353109642,0.49185595975025115,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.7816781338691291,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0.836825791389487,-0.3094042797829574,0.5177709864292219,0.6395327146673879,1.3950582559357458,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,0.05100273042213284,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.21838815370849332,-0.3094042797829574,-0.6012150797694159,-0.45346024382274447,0.26520686580140673,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.0900771382130023,-0.3094042797829574,-0.47688329463623397,0.2537704940238118,1.3004011468156793,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.10388793923668803,0.8324138249891762,-0.629321671381054,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.8093079629633624,-0.3094042797829574,1.139429912095132,0.44665160434559986,-0.3547783429371959,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-0.3028052693163318,-0.3094042797829574,-0.10388793923668803,-0.7106350575851286,-0.12473516937846864,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
-0.17617959590457413,-0.3094042797829574,1.6367570526278596,3.9185115901377854,1.6175590303614,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.20369742433069876,2.583070729893896,1.6367570526278596,0.060889383702023715,0.36174957470474145,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.556056616139847,-0.3094042797829574,-0.352551509503052,0.060889383702023715,-0.8472970063268644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.1120352158977276,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.0366112245669974,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
1.4699541584482751,-0.3094042797829574,-0.6012150797694159,0.8324138249891762,-0.27784587177985104,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
0.45694877115421406,1.618912393334945,1.7196449093833146,0.060889383702023715,0.6171854920114811,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
4.762221667153974,-0.3094042797829574,0.6421027715624038,0.44665160434559986,2.6787745883847744,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1.5965798318600328,-0.3094042797829574,-0.47688329463623397,-0.32487283694155245,0.35081309596178556,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.3111545530108555,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
0.9634514648012447,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,0.6513777014147456,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False
0.7946172335855677,-0.3094042797829574,1.553869195872405,1.8611130800387123,1.9959360535372295,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,0.8324138249891762,-0.49355848698573956,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1.8498311786835482,1.1368332250554694,0.14477563102967594,-0.32487283694155245,1.9762001091390222,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
0.1192803087228602,-0.3094042797829574,0.22766348778513062,-0.19628543006036042,1.6545167861134578,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1.4699541584482751,1.1368332250554694,-0.47688329463623397,-0.5177539472633406,0.7652679283241482,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
-0.556056616139847,-0.3094042797829574,2.8800749039596796,-0.7106350575851286,0.2440881482288023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1.7232055052717905,-0.3094042797829574,0.14477563102967594,0.44665160434559986,0.5635087515144449,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0.9634514648012447,-0.3094042797829574,0.7249906283178584,0.8324138249891762,1.9034159575048675,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.297578234571324,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1.4699541584482751,-0.3094042797829574,5.366710606623319,0.8324138249891762,1.8641954820128879,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.3186969521439285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.2191372835873646,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.10388793923668803,-0.7106350575851286,-1.1934931265349162,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0.45694877115421406,-0.3094042797829574,3.8747291850251355,6.233084913999242,1.8626870021862731,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False
0.45694877115421406,-0.3094042797829574,5.864037747156047,0.060889383702023715,1.592669113222259,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.072814740405748,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
-1.0625593097868775,5.475545739570749,-0.6012150797694159,-0.7106350575851286,-1.0260518657806952,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
-1.0625593097868775,-0.3094042797829574,-0.352551509503052,-0.7106350575851286,-0.8405088471070987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
0.5835744445659717,1.1368332250554694,-0.352551509503052,-0.13199172661976438,0.85426823809441,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.9114073989579852,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.2945612749180948,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
-0.8093079629633624,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.8080765308348847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.5659655186632406,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,-0.08375480075543859,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
-0.3028052693163318,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.8714326835526981,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0.45694877115421406,-0.3094042797829574,-0.10388793923668803,-0.7106350575851286,0.17922351568437425,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
-0.8093079629633624,-0.3094042797829574,0.14477563102967594,-0.7106350575851286,-0.9830601907221789,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
0.28811453993853714,-0.3094042797829574,1.056542055339677,0.3180641974644078,0.2923595026804696,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
-0.0495539224928165,-0.3094042797829574,-0.6012150797694159,0.8324138249891762,-0.9491193946233503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
-1.0625593097868775,-0.3094042797829574,0.3934392012960399,0.44665160434559986,0.45150412438831045,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
-0.556056616139847,-0.3094042797829574,0.8907663418287678,2.375462707563481,0.007256815450309294,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.8093079629633624,-0.3094042797829574,-0.10388793923668803,0.060889383702023715,-0.5410756015240996,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.2131033642809061,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,-0.9400685156636627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False
0.9634514648012447,-0.3094042797829574,0.14477563102967594,2.375462707563481,1.180854120556472,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.45694877115421406,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,0.05100273042213284,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0.45694877115421406,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,0.6875812172534962,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
-0.3028052693163318,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.9740093117624913,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.3277478311036162,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-0.17617959590457413,-0.3094042797829574,3.5017338296255893,5.075798252068514,1.5583511971667767,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
2.4829595457423363,-0.3094042797829574,-0.10388793923668803,-0.7106350575851286,0.4944957994468267,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.7102001179777293,-0.3094042797829574,4.869383466090591,1.6039382662763284,1.907187157071404,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.8937250785712008,-0.3094042797829574,2.7142991904487705,0.575239011226792,1.5936747664400024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.068289300925904,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
-0.556056616139847,-0.3094042797829574,-0.352551509503052,0.44665160434559986,0.5325849150688454,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
-0.3028052693163318,-0.3094042797829574,1.139429912095132,0.6395327146673879,-0.1635785249137947,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
0.07707175091894114,-0.3094042797829574,0.5177709864292219,0.060889383702023715,-0.024798380865251064,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.556056616139847,-0.3094042797829574,-0.47688329463623397,0.44665160434559986,-0.8518224458067083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.17617959590457413,-0.3094042797829574,2.3827477634269516,6.040203803677454,1.1736888413800526,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
-0.93593363637512,-0.3094042797829574,3.1287384742260436,2.568343817885269,0.8097680832092792,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
-0.17617959590457413,-0.3094042797829574,-0.10388793923668803,0.8324138249891762,0.01517633454003597,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.4294309427280894,-0.3094042797829574,0.3934392012960399,1.2181760456327524,-0.24654491537759798,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.20369742433069876,-0.3094042797829574,0.6421027715624038,0.060889383702023715,0.09550288530726368,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
2.7362108925658517,-0.3094042797829574,0.020443845896493958,0.44665160434559986,0.6366700231052532,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True
1.4699541584482751,-0.3094042797829574,-0.6012150797694159,0.575239011226792,0.42007746133383966,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.12398092946516134,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1.0900771382130023,1.1368332250554694,0.14477563102967594,-0.32487283694155245,1.1058072491823954,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
-0.0495539224928165,-0.3094042797829574,-0.6012150797694159,0.8324138249891762,0.6347844233219849,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
-0.8093079629633624,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.0720605004924406,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
-1.0625593097868775,-0.3094042797829574,0.3934392012960399,-0.7106350575851286,-0.8178816497078796,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.45694877115421406,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.2488076351175199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0.7102001179777293,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,0.796946004683055,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,0.8907663418287678,0.8324138249891762,-0.03347213986828504,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
-0.3028052693163318,-0.3094042797829574,-0.352551509503052,-0.32487283694155245,1.1393709253245703,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
-0.4294309427280894,-0.3094042797829574,0.14477563102967594,0.6395327146673879,0.3545842955283221,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.45694877115421406,-0.3094042797829574,0.020443845896493958,-0.5177539472633406,-0.1869599622263211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,-0.32487283694155245,-0.9317718766172823,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.8093079629633624,-0.3094042797829574,1.7610888377610416,0.2537704940238118,-0.3532698631105813,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.0495539224928165,-0.3094042797829574,3.211626330981498,2.889812335088249,0.47438273509196544,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1.7232055052717905,-0.3094042797829574,-0.352551509503052,0.8324138249891762,0.9357261487315987,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1.9764568520953056,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,0.4643262029145346,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
0.28811453993853714,-0.3094042797829574,-0.43543936625850665,-0.19628543006036042,2.802469934167172,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0.45694877115421406,-0.3094042797829574,-0.10388793923668803,0.8324138249891762,0.7283101725720905,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
2.4829595457423363,-0.3094042797829574,3.6260656147587715,3.7256304798159974,1.1073157290090099,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
-0.3028052693163318,-0.3094042797829574,-0.352551509503052,-0.32487283694155245,0.5706740306908642,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
-0.3028052693163318,-0.3094042797829574,-0.47688329463623397,-0.5177539472633406,-0.6990888633619795,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
-0.8093079629633624,-0.3094042797829574,-0.6012150797694159,-0.32487283694155245,-1.054335862529719,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
-0.0495539224928165,-0.3094042797829574,0.22766348778513062,-0.19628543006036042,-0.8550908187643732,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-1.2417644809865835,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-0.3028052693163318,-0.3094042797829574,-0.352551509503052,1.2181760456327524,-0.3510071433706594,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,-0.786203573348973,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
-0.17617959590457413,-0.3094042797829574,1.139429912095132,1.0252949353109642,0.5058093981464362,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-0.0495539224928165,-0.3094042797829574,-0.352551509503052,0.060889383702023715,-0.6428979898205854,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-0.21838815370849332,1.618912393334945,0.5592149148069491,1.3467634525139442,0.2933651558982128,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
1.2167028116247598,-0.3094042797829574,-0.22821972436987,0.060889383702023715,0.7528229697545779,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
2.4829595457423363,-0.3094042797829574,0.22766348778513062,-0.19628543006036042,1.0335259241571122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
2.989462239389367,-0.3094042797829574,-0.10388793923668803,0.060889383702023715,1.817432607387835,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
0.45694877115421406,-0.3094042797829574,1.8854206228942236,3.9185115901377854,1.8400598047870542,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
0.7102001179777293,-0.3094042797829574,-0.47688329463623397,0.2537704940238118,1.3822361774095218,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
0.9634514648012447,5.475545739570749,-0.6012150797694159,0.8324138249891762,1.0526333352942305,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
-0.556056616139847,5.475545739570749,-0.6012150797694159,-0.7106350575851286,-0.5584231195301675,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.33032309774245644,1.1368332250554694,0.6421027715624038,1.4110571559545404,1.2819222689396506,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
-0.21838815370849332,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.2501904082919166,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0.07707175091894114,-0.3094042797829574,-0.6012150797694159,0.060889383702023715,0.38437677210396054,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
-0.21838815370849332,1.618912393334945,-0.6012150797694159,-0.19628543006036042,0.060053609381820465,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.6257830023698907,-0.3094042797829574,0.06188777427422125,0.8324138249891762,0.3728117600999151,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
-0.556056616139847,-0.3094042797829574,-0.6012150797694159,-0.7106350575851286,-0.786203573348973,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
0.45694877115421406,-0.3094042797829574,1.3880934823614957,1.6039382662763284,2.65765587081217,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
2.4829595457423363,-0.3094042797829574,-0.352551509503052,0.060889383702023715,3.59442184313984,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
-1.0625593097868775,-0.3094042797829574,2.009752408027406,9.126301568826063,1.1804770005998184,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0.6257830023698907,-0.3094042797829574,-0.43543936625850665,-0.19628543006036042,0.24811076109977467,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
